ID,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
167,12/09/2017,-26.62464,-55.66249698,247.278839,2017-09-12T14:16:25Z,,,CC1209201751,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-09-12T14:16:25Z
168,12/09/2017,-26.62753302,-55.66161789,240.883087,2017-09-12T10:16:59Z,,,CC1209201781,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-09-12T10:16:59Z
277,18/09/2017,-26.62871872,-55.66059647,280.357971,2017-09-18T11:30:01Z,,,CC18092017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-09-18T11:30:01Z
278,18/09/2017,-26.62583602,-55.66178,281.617371,2017-09-18T21:38:51Z,,,CC180920172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-09-18T21:38:51Z
136,10/10/2017,-26.63099214,-55.66032347,275.783508,2017-10-11T20:06:41Z,,,CC101020171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-11T20:06:41Z
147,11/10/2017,-26.62855812,-55.66021241,273.995331,2017-10-11T12:50:49Z,,,CC111020171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-11T12:50:49Z
148,11/10/2017,-26.63139305,-55.66194537,267.510742,2017-10-11T19:15:38Z,,,CC1110201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-11T19:15:38Z
169,12/10/2017,-26.62770292,-55.66160331,236.318497,2017-10-17T09:12:21Z,,,CC121020171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-17T09:12:21Z
248,16/10/2017,-26.62605981,-55.66655651,268.673401,2017-10-20T14:45:49Z,,,CC1610201711,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-20T14:45:49Z
249,16/10/2017,-26.62736203,-55.66131899,236.347549,2017-10-17T09:10:52Z,,,CC1610201731,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-17T09:10:52Z
493,16/10/2017,-26.6231492,-55.67286314,319.109955,2017-10-20T13:23:00Z,,,CSR1610201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-20T13:23:00Z
269,17/10/2017,-26.6247452,-55.66740358,279.548218,2017-10-17T13:56:50Z,,,CC171020171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-17T13:56:50Z
270,17/10/2017,-26.62755263,-55.66300065,294.134796,2017-10-17T19:33:13Z,,,CC1710201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-10-17T19:33:13Z
90,07/11/2017,-26.62810181,-55.66526117,239.301697,2017-11-07T13:13:55Z,,,CC071120172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-07T13:13:55Z
101,08/11/2017,-26.62982698,-55.66061508,272.94342,2017-11-08T11:19:41Z,,,CC081120171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-08T11:19:41Z
111,09/11/2017,-26.63120245,-55.66261626,264.155579,2017-11-11T11:27:25Z,,,CC091120171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T11:27:25Z
112,09/11/2017,-26.63065787,-55.66279354,264.316376,2017-11-11T11:26:13Z,,,CC09112017311,30M IN,30M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T11:26:13Z
113,09/11/2017,-26.6307178,-55.66303778,265.408997,2017-11-11T11:25:08Z,,,CC0911201732,25M IN,25M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T11:25:08Z
149,11/11/2017,-26.62466599,-55.66259002,291.633972,2017-11-11T20:04:35Z,,,CC1111201711,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T20:04:35Z
150,11/11/2017,-26.62459298,-55.66164203,292.853851,2017-11-11T21:07:34Z,,,CC11112017211,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T21:07:34Z
151,11/11/2017,-26.63071336,-55.66476102,247.23941,2017-11-11T10:19:44Z,,,CC1111201722,159M T RIVER,159M T RIVER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T10:19:44Z
152,11/11/2017,-26.63097479,-55.66355654,255.788406,2017-11-11T10:25:12Z,,,CC111120173,200M T LAKE,200M T LAKE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T10:25:12Z
479,11/11/2017,-26.61664501,-55.66749897,301.683319,2017-11-11T13:17:30Z,,,CSR1111201731,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T13:17:30Z
480,12/11/2017,-26.61639196,-55.66634696,296.812744,2017-12-05T13:32:29Z,,,CSR121120171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-05T13:32:29Z
481,12/11/2017,-26.61643898,-55.667332,300.07663,2017-11-11T13:09:08Z,,,CSR1211201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-11-11T13:09:08Z
49,05/12/2017,-26.62527309,-55.66159367,298.750549,2017-12-05T19:45:41Z,,,CC051220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-05T19:45:41Z
50,05/12/2017,-26.62637724,-55.6644617,298.422455,2017-12-05T19:53:24Z,,,CC0512201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-05T19:53:24Z
51,05/12/2017,-26.62756202,-55.66115102,290.049194,2017-12-05T20:52:24Z,,,CC0512201731,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-05T20:52:24Z
68,06/12/2017,-26.62835604,-55.66095597,275.543274,2017-12-06T08:29:57Z,,,CC061220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-06T08:29:57Z
69,06/12/2017,-26.62782429,-55.661363,285.036072,2017-12-06T09:33:35Z,,,CC0612201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-06T09:33:35Z
70,06/12/2017,-26.62728106,-55.66151119,283.380859,2017-12-06T09:43:37Z,,,CC0612201741,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-06T09:43:37Z
71,06/12/2017,-26.62747996,-55.662312,285.91925,2017-12-06T10:18:48Z,,,CC0612201751,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-06T10:18:48Z
72,06/12/2017,-26.62480932,-55.66295061,298.368591,2017-12-06T13:04:58Z,,,CC0612201761,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-06T13:04:58Z
91,07/12/2017,-26.62623357,-55.66036614,286.414337,2017-12-07T21:16:19Z,,,CC071220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-07T21:16:19Z
114,09/12/2017,-26.62352513,-55.66350281,285.449768,2017-12-09T09:25:34Z,,,CC091220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-09T09:25:34Z
139,10/12/2017,-26.62724091,-55.65904347,264.600616,2017-12-10T08:36:18Z,,,CC101220171,200M OUT NG,200M OUT NG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-10T08:36:18Z
140,10/12/2017,-26.62747694,-55.66146584,277.483978,2017-12-10T22:14:11Z,,,CC1012201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-10T22:14:11Z
475,10/12/2017,-26.61955453,-55.66820875,319.916199,2017-12-10T21:29:08Z,,,CSR101220171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-10T21:29:08Z
476,10/12/2017,-26.61092302,-55.66978798,320.22052,2017-12-10T21:27:02Z,,,CSR1012201721,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-10T21:27:02Z
477,10/12/2017,-26.612186,-55.66700402,320.220062,2017-12-10T21:27:23Z,,,CSR101220173,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-10T21:27:23Z
153,11/12/2017,-26.62762396,-55.66160129,275.509979,2017-12-11T09:48:15Z,,,CC111220171,3M AND 25M,3M AND 25M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-11T09:48:15Z
154,11/12/2017,-26.62855511,-55.66078926,291.968262,2017-12-11T13:49:48Z,,,CC111220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-11T13:49:48Z
462,13/12/2017,-26.63377737,-55.65928898,257.814514,2017-12-13T10:49:45Z,,,CNEW131220171,0748 AC OTHERSIDE OF ROAD,0748 AC OTHERSIDE OF ROAD,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-13T10:49:45Z
208,14/12/2017,-26.62609695,-55.66587766,241.600708,2017-12-14T14:32:43Z,,,CC1412017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-14T14:32:43Z
209,14/12/2017,-26.62642132,-55.66625124,,2017-12-14T16:47:04Z,,,CC141220172,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-14T16:47:04Z
224,15/12/2017,-26.62743855,-55.66050234,263.281738,2017-12-15T11:24:38Z,,,CC151220171,TABLE,TABLE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T11:24:38Z
225,15/12/2017,-26.62673313,-55.66052598,302.594788,2017-12-15T13:03:04Z,,,CC1512201721,50M OUT CHACHI,50M OUT CHACHI,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T13:03:04Z
226,15/12/2017,-26.62740704,-55.66046203,296.762238,2017-12-15T13:37:26Z,,,CC1512201731,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T13:37:26Z
227,15/12/2017,-26.62722096,-55.66060896,296.532837,2017-12-15T13:47:34Z,,,CC1512201741,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T13:47:34Z
228,15/12/2017,-26.63159128,-55.66415987,293.894135,2017-12-15T14:34:21Z,,,CC1512201751,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T14:34:21Z
229,15/12/2017,-26.62744702,-55.65990002,296.010101,2017-12-15T14:41:21Z,,,CC1512201761,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T14:41:21Z
455,15/12/2017,-26.63858003,-55.664484,338.691925,2017-12-15T14:54:26Z,,,CFC1-15/12/171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-12-15T14:54:26Z
2,22/01/2018,-26.63024305,-55.66556426,244.773911,2018-02-01T15:13:06Z,,,CC0102201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-02-01T15:13:06Z
311,23/01/2018,-26.62681452,-55.66673286,274.579224,2018-01-23T20:14:25Z,,,CC230120181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-23T20:14:25Z
312,23/01/2018,-26.62906003,-55.66934676,274.652893,2018-01-23T20:13:30Z,,,CC2301201821,500M TW PINES,500M TW PINES,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-23T20:13:30Z
CC24012018,24/01/2018,-26.63025403,-55.67014203,,2020-04-23T00:55:34Z,,,CC24012018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:55:34Z
CC240120182,24/01/2018,-26.63073264,-55.66556761,,2020-04-23T00:56:37Z,,,CC240120182,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:56:37Z
CC240120183,24/01/2018,-26.63018337,-55.66543962,,2020-04-23T00:56:46Z,,,CC240120183,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:56:46Z
355,26/01/2018,-26.62685718,-55.66019607,263.621582,2018-02-02T11:51:07Z,,,CC260120181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-02-02T11:51:07Z
368,27/01/2018,-26.63116775,-55.66306771,282.101105,2018-01-27T19:16:14Z,,,CC27012018,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-27T19:16:14Z
369,27/01/2018,-26.63032277,-55.665634,276.487579,2018-01-27T19:30:55Z,,,CC2701201811,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-27T19:30:55Z
384,28/01/2018,-26.63104445,-55.66541397,262.123077,2018-01-29T11:32:40Z,,,CC280120181,10-25M TW HOUSE,10-25M TW HOUSE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-29T11:32:40Z
385,28/01/2018,-26.63138199,-55.67046398,281.895508,2018-01-29T12:26:14Z,,,CC2801201821,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-29T12:26:14Z
403,29/01/2018,-26.63126699,-55.67054202,282.251129,2018-01-29T12:27:06Z,,,CC290120181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-29T12:27:06Z
417,30/01/2018,-26.62848939,-55.66596877,264.399658,2018-01-30T14:14:09Z,,,CC300120182,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-30T14:14:09Z
449,31/01/2018,-26.63037792,-55.66995285,292.381439,2018-01-31T10:11:34Z,,,CC310120181,100M,100M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-31T10:11:34Z
450,31/01/2018,-26.62995203,-55.66519696,261.440491,2018-01-31T14:05:22Z,,,CC3101201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-01-31T14:05:22Z
15,02/02/2018,-26.63108761,-55.66515564,245.854614,2018-02-01T14:10:09Z,,,CC0202201821,100M TW LAKE,100M TW LAKE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-02-01T14:10:09Z
1,10/02/2018,-26.63077782,-55.67006283,,2020-04-23T00:58:28Z,,,CC01022018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:58:28Z
CC14022018,14/02/2018,-26.6307365,-55.66997649,,2020-04-23T00:59:08Z,,,CC14022018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:59:08Z
CC140220182,14/02/2018,-26.63087706,-55.66567708,,2020-04-23T00:59:22Z,,,CC140220182,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:59:22Z
CC15022018,15/02/2018,-26.63062183,-55.66884686,,2020-04-23T00:59:53Z,,,CC15022018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T00:59:53Z
232,16/02/2018,-26.63111502,-55.67069901,290.428284,2018-04-21T14:26:02Z,,,CC160220181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T14:26:02Z
193,14/03/2018,-26.63084102,-55.66411997,306.797089,2018-04-22T12:08:55Z,,,CC1403201841,25M SSW,25M SSW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-22T12:08:55Z
306,22/03/2018,-26.63046299,-55.67035904,288.925781,2018-03-25T14:27:01Z,,,CC2203201821,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:27:01Z
313,23/03/2018,-26.6309644,-55.66957961,270.69339,2018-03-23T10:39:35Z,,,CC230320181,30M,30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-23T10:39:35Z
314,23/03/2018,-26.63035244,-55.66765881,269.547852,2018-03-23T10:48:55Z,,,CC2303201821,25M IN,25M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-23T10:48:55Z
315,23/03/2018,-26.63039778,-55.66751339,269.929474,2018-03-23T10:59:00Z,,,CC2303201831,60M IN,60M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-23T10:59:00Z
316,23/03/2018,-26.63047297,-55.67035703,288.812897,2018-03-25T14:27:26Z,,,CC2303201841,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:27:26Z
320,24/03/2018,-26.63061596,-55.67030003,289.162384,2018-03-25T14:26:17Z,,,CC240320181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:26:17Z
321,24/03/2018,-26.62915307,-55.66070552,277.50708,2018-03-25T11:28:53Z,,,CC2403201821,15M IN,15M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T11:28:53Z
322,24/03/2018,-26.62870388,-55.66143357,278.833069,2018-03-25T11:31:34Z,,,CC2403201831,8M,8M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T11:31:34Z
323,24/03/2018,-26.63038303,-55.67041202,288.794525,2018-03-25T14:28:11Z,,,CC2403201841,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:28:11Z
337,25/03/2018,-26.63039234,-55.66487837,270.423462,2018-03-25T13:22:27Z,,,CC250320181,45M TW RIVER,45M TW RIVER,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T13:22:27Z
338,25/03/2018,-26.63130219,-55.66435316,265.261932,2018-03-25T13:41:42Z,,,CC2503201821,83M TW LAKE,83M TW LAKE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T13:41:42Z
339,25/03/2018,-26.63020525,-55.66556669,267.652649,2018-03-25T14:48:37Z,,,CC25032018311,5 20M IN,5 20M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:48:37Z
340,25/03/2018,-26.63031396,-55.67040103,288.802338,2018-03-25T14:28:44Z,,,CC2503201832,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:28:44Z
341,25/03/2018,-26.63082384,-55.66528095,269.493622,2018-03-25T14:56:36Z,,,CC2503201841,20M TW LAKE,20M TW LAKE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-25T14:56:36Z
342,25/03/2018,-26.63099399,-55.67001798,234.614197,2018-03-26T10:43:10Z,,,CC2503201851,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-26T10:43:10Z
356,26/03/2018,-26.63123396,-55.670065,260.754669,2018-03-27T10:40:51Z,,,CC2603201811,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T10:40:51Z
357,26/03/2018,-26.63055168,-55.66687041,287.192596,2018-03-26T10:56:10Z,,,CC2603201821,53M NE,53M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-26T10:56:10Z
358,26/03/2018,-26.62913572,-55.66558379,265.417542,2018-03-26T15:01:56Z,,,CC2603201831,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-26T15:01:56Z
359,26/03/2018,-26.63088008,-55.66970425,234.614197,2018-03-26T10:42:41Z,,,CC260320184,20M DOWN,20M DOWN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-26T10:42:41Z
373,27/03/2018,-26.63127,-55.67006702,272.849213,2018-03-27T10:41:16Z,,,CC270320181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T10:41:16Z
374,27/03/2018,-26.63058001,-55.67024496,278.510468,2018-03-27T10:43:40Z,,,CC2703201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T10:43:40Z
375,27/03/2018,-26.63006796,-55.66993324,277.43161,2018-03-27T10:46:47Z,,,CC2703201831,30M IN,30M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T10:46:47Z
376,27/03/2018,-26.62979227,-55.66963593,277.80011,2018-03-27T10:47:31Z,,,CC2703201842,65M NW,65M NW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T10:47:31Z
377,27/03/2018,-26.63072501,-55.66800901,267.725525,2018-03-27T11:09:27Z,,,CC2703201851,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T11:09:27Z
379,27/03/2018,-26.62578983,-55.66221133,282.498322,2018-03-27T19:41:27Z,,,CC2703201873,10M IN 30M OUT,10M IN 30M OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T19:41:27Z
380,27/03/2018,-26.62551013,-55.66107592,282.498322,2018-03-27T19:41:27Z,,,CC2703201874,10M IN 30M OUT,10M IN 30M OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T19:41:27Z
454,27/03/2018,-26.62766998,-55.66252104,277.243591,2018-03-27T13:43:56Z,,,CC703201861,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-27T13:43:56Z
387,28/03/2018,-26.62959388,-55.66579334,199.909973,2018-03-28T11:54:11Z,,,CC280320181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-28T11:54:11Z
408,29/03/2018,-26.63279702,-55.66169802,230.280792,2018-03-29T20:31:35Z,,,CC290320181,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-29T20:31:35Z
409,29/03/2018,-26.63063197,-55.67072533,229.308411,2018-03-30T11:13:02Z,,,CC2903201821,10M OUT SS,10M OUT SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-30T11:13:02Z
418,30/03/2018,-26.63051798,-55.67070303,229.308411,2018-03-30T11:13:32Z,,,CC300320181,10M OUT,10M OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-30T11:13:32Z
419,30/03/2018,-26.63031899,-55.67071896,227.392731,2018-03-30T11:14:27Z,,,CC3003201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-30T11:14:27Z
420,30/03/2018,-26.629759,-55.67021253,247.704239,2018-03-31T10:45:10Z,,,CC30032018311,15M,15M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-31T10:45:10Z
421,30/03/2018,-26.63019997,-55.67077604,227.329315,2018-03-30T11:14:54Z,,,CC3003201832,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-30T11:14:54Z
422,30/03/2018,-26.63008011,-55.66611453,277.105042,2018-04-21T15:11:23Z,,,CC30032018411,10M W,10M W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T15:11:23Z
423,30/03/2018,-26.63108502,-55.66631201,280.007935,2018-04-21T15:00:11Z,,,CC3003201842,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T15:00:11Z
424,30/03/2018,-26.63039225,-55.66529964,269.135223,2018-04-21T15:13:41Z,,,CC30032018511,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T15:13:41Z
425,30/03/2018,-26.63130898,-55.67011404,251.559387,2018-03-31T10:39:19Z,,,CC3003201852,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-31T10:39:19Z
451,31/03/2018,-26.63124603,-55.67019903,251.559387,2018-03-31T10:39:05Z,,,CC310320081,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-03-31T10:39:05Z
452,31/03/2018,-26.63010098,-55.66938716,264.546204,2018-04-01T10:35:08Z,,,CC3103201831,SS 15MO,SS 15MO,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-01T10:35:08Z
5,01/04/2018,-26.63038303,-55.67071997,264.316498,2018-04-01T10:35:40Z,,,CC010420181,10MO,10MO,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-01T10:35:40Z
6,01/04/2018,-26.63109197,-55.67018696,287.165314,2018-04-21T14:29:58Z,,,CC0104201821,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T14:29:58Z
7,01/04/2018,-26.63096004,-55.67000499,285.568573,2018-04-21T14:32:39Z,,,CC0104201831,20M IN BORD P/F,20M IN BORD P/F,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T14:32:39Z
157,12/04/2018,-26.63043198,-55.67038301,275.772797,2018-04-12T10:11:35Z,,,CC12042018021,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-12T10:11:35Z
158,12/04/2018,-26.63023098,-55.67040397,278.833344,2018-04-12T10:26:10Z,,,CC12042018031,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-12T10:26:10Z
159,12/04/2018,-26.63016502,-55.67048502,286.178864,2018-04-12T11:01:39Z,,,CC12042018041,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-12T11:01:39Z
160,12/04/2018,-26.62969496,-55.66541699,268.3396,2018-04-21T15:15:49Z,,,CC1204201851,7M IN,7M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-21T15:15:49Z
156,12-Apr,-26.63038303,-55.67071997,229.15181,2018-04-12T09:50:44Z,,,CC1204181,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-12T09:50:44Z
171,13/04/2018,-26.62553703,-55.66210597,241.008606,2018-04-13T17:17:03Z,,,CC13042018031,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:17:03Z
172,13/04/2018,-26.62494745,-55.66177287,241.523865,2018-04-13T17:22:04Z,,,CC13042018041,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:22:04Z
173,13/04/2018,-26.62433004,-55.66252297,289.377197,2018-04-13T17:30:01Z,,,CC13042018051,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:30:01Z
174,13/04/2018,-26.62404204,-55.662184,293.58374,2018-04-13T17:40:37Z,,,CC13042018061,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:40:37Z
175,13/04/2018,-26.623777,-55.66190002,296.811035,2018-04-13T17:47:47Z,,,CC13042018071,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:47:47Z
176,13/04/2018,-26.62355002,-55.66179198,298.480194,2018-04-13T17:53:06Z,,,CC13042018081,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:53:06Z
177,13/04/2018,-26.62338699,-55.66167296,299.117004,2018-04-13T17:56:28Z,,,CC13042018091,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T17:56:28Z
178,13/04/2018,-26.62887437,-55.66004142,220.229401,2018-04-13T12:50:47Z,,,CC130420181,30M ESE,30M ESE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2018-04-13T12:50:47Z
