ID,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
402,28/06/2019,-26.62961357,-55.66402266,259.948303,2019-06-29T12:22:25Z,,,CC2806201941,8AM 45M 105DG,8AM 45M 105DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T12:22:25Z
413,29/06/2019,-26.63070171,-55.66913302,273.457611,2019-06-29T10:29:48Z,,,CC29062019115,40M SE,40M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:29:48Z
414,29/06/2019,-26.63221062,-55.66125671,261.377319,2019-06-29T12:44:14Z,,,CC2906201921,FS,FS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T12:44:14Z
415,29/06/2019,-26.630895,-55.66988798,274.905853,2019-06-29T10:22:08Z,,,CC290620193,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T10:22:08Z
416,29/06/2019,-26.625949,-55.66600003,267.298767,2019-06-29T19:18:07Z,,,CC2906201941,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-29T19:18:07Z
438,30/06/2019,-26.63070297,-55.66972001,269.146606,2019-06-30T10:51:07Z,,,CC300620191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T10:51:07Z
439,30/06/2019,-26.630853,-55.66666153,264.269989,2019-06-30T12:23:03Z,,,CC30062019101,27M W,27M W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T12:23:03Z
440,30/06/2019,-26.62697922,-55.66030168,300.466461,2019-07-01T18:29:33Z,,,CC30062019111,15M 60DG,15M 60DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:29:33Z
441,30/06/2019,-26.62752103,-55.66064098,300.381897,2019-07-01T18:31:08Z,,,CC30062019121,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:31:08Z
442,30/06/2019,-26.63061001,-55.66939303,267.899536,2019-06-30T10:58:44Z,,,CC3006201921,20M SE,20M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T10:58:44Z
443,30/06/2019,-26.63044648,-55.6681598,266.87674,2019-06-30T11:07:16Z,,,CC3006201931,75M SE,75M SE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:07:16Z
444,30/06/2019,-26.6307624,-55.66845803,275.257751,2019-06-30T11:35:28Z,,,CC3006201961,30M 15DE S OF E,30M 15DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:35:28Z
445,30/06/2019,-26.63068755,-55.66812032,272.693268,2019-06-30T11:39:21Z,,,CC3006201971,20M 30DE S OF E,20M 30DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:39:21Z
446,30/06/2019,-26.63101796,-55.66783902,272.47052,2019-06-30T11:43:20Z,,,CC3006201981,17M 10DE S OF E,17M 10DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:43:20Z
447,30/06/2019,-26.6307795,-55.66760684,270.567383,2019-06-30T11:52:27Z,,,CC3006201991,15M 5DE S OF E,15M 5DE S OF E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-06-30T11:52:27Z
448,30/06/2019,-26.62739103,-55.660314,299.159363,2019-07-01T18:33:34Z,,,CC30062019SS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:33:34Z
8,01/07/2019,-26.62741902,-55.66035097,298.876526,2019-07-01T18:33:57Z,,,CC010720191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:33:57Z
9,01/07/2019,-26.62752002,-55.66064098,300.253357,2019-07-01T18:31:25Z,,,CC0107201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:31:25Z
10,01/07/2019,-26.62747703,-55.66031199,298.690552,2019-07-01T18:34:11Z,,,CC0107201931,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T18:34:11Z
11,01/07/2019,-26.62848554,-55.66015374,275.87088,2019-07-01T14:49:57Z,,,CC0107201951,25M E,25M E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T14:49:57Z
12,01/07/2019,-26.62814599,-55.66078104,278.678711,2019-07-01T14:58:30Z,,,CC0107201961,15M NW,15M NW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T14:58:30Z
13,01/07/2019,-26.63170301,-55.65993497,274.926575,2019-07-01T20:04:41Z,,,CC01072019711,100M IN,100M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T20:04:41Z
14,01/07/2019,-26.63109499,-55.659868,277.770538,2019-07-01T19:50:52Z,,,CC0107201972,25M SW,25M SW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-01T19:50:52Z
19,02/07/2019,-26.63070004,-55.66339703,279.470215,2019-07-02T15:50:37Z,,,CC020720191,20DG 10M,20DG 10M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-02T15:50:37Z
20,02/07/2019,-26.62409401,-55.66280502,305.018799,2019-07-02T17:41:05Z,,,CC0207201921,235DG 40M,235DG 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-02T17:41:05Z
21,02/07/2019,-26.62750804,-55.66042196,293.911499,2019-07-03T15:44:31Z,,,CC02072019SS1,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:44:31Z
30,03/07/2019,-26.62749697,-55.66043604,293.669708,2019-07-03T15:45:03Z,,,CC030720191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:45:03Z
31,03/07/2019,-26.62739203,-55.66074902,293.68811,2019-07-03T15:49:34Z,,,CC0307201921,20M UP,20M UP,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:49:34Z
32,03/07/2019,-26.627775,-55.66119301,292.866211,2019-07-03T15:53:52Z,,,CC0307201931,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:53:52Z
33,03/07/2019,-26.62672902,-55.66134204,295.015228,2019-07-03T15:57:09Z,,,CC0307201941,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:57:09Z
34,03/07/2019,-26.62677303,-55.66107499,295.144958,2019-07-03T15:59:34Z,,,CC0307201951,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T15:59:34Z
35,03/07/2019,-26.62784399,-55.66095698,291.17395,2019-07-03T16:04:53Z,,,CC0307201961,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:04:53Z
36,03/07/2019,-26.62791909,-55.66034485,289.790466,2019-07-03T16:06:07Z,,,CC0307201971,35M NE,35M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:06:07Z
37,03/07/2019,-26.62940637,-55.66127163,287.253113,2019-07-03T16:08:02Z,,,CC0307201981,30M SW,30M SW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:08:02Z
38,03/07/2019,-26.62894973,-55.65993631,285.488007,2019-07-03T16:09:39Z,,,CC0307201991,25M NE,25M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-03T16:09:39Z
109,09/07/2019,-26.628436,-55.66075003,189.866516,2019-07-09T19:22:39Z,,,CC09072019011,20M SW,20M SW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-09T19:22:39Z
110,09/07/2019,-26.62748599,-55.66041601,283.007294,2019-07-13T11:00:35Z,,,CC090720191,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-13T11:00:35Z
131,10/07/2019,-26.623015,-55.66656598,293.284271,2019-07-10T16:35:48Z,,,CC10072019031,"15DE E OF N 2M
I THINK P3","15DE E OF N 2M
I THINK P3",,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-10T16:35:48Z
132,10/07/2019,-26.62602704,-55.66017101,284.789307,2019-07-10T12:43:31Z,,,CC100720191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-10T12:43:31Z
133,10/07/2019,-26.62303101,-55.66723804,288.363647,2019-07-10T17:03:50Z,,,CC1007201921,5M N,5M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-10T17:03:50Z
164,12/07/2019,-26.62748499,-55.66039396,283.049713,2019-07-13T11:00:54Z,,,CC120720191,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-13T11:00:54Z
191,13/07/2019,-26.62749002,-55.66039003,283.081055,2019-07-13T11:01:15Z,,,CC130720191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-07-13T11:01:15Z
3,08/08/2019,-26.6302739,-55.66961221,,2020-04-23T01:11:26Z,,,CC08082019,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:11:26Z
222,15/08/2019,-26.63066902,-55.67008403,261.43924,2019-08-15T10:45:03Z,,,CC1508201911,30DE S OF E 8M,30DE S OF E 8M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-08-15T10:45:03Z
223,15/08/2019,-26.63117202,-55.66973501,262.739166,2019-08-15T10:49:10Z,,,CC1508201921,E 40M,E 40M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-08-15T10:49:10Z
267,17/08/2019,-26.63058604,-55.67018503,291.648651,2019-08-17T10:01:05Z,,,CC1708201911,15DE N OF E 50M,15DE N OF E 50M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-08-17T10:01:05Z
268,17/08/2019,-26.63125601,-55.66907602,282.34726,2019-08-17T10:14:18Z,,,CC1708201921,N 30M,N 30M,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-08-17T10:14:18Z
89,07/10/2019,-26.62951794,-55.66065456,262.202759,2019-10-08T09:37:52Z,,,CC071020191,25M W,25M W,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-08T09:37:52Z
98,08/10/2019,-26.63058696,-55.66435299,267.286438,2019-10-08T15:39:24Z,,,CC081020191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-08T15:39:24Z
99,08/10/2019,-26.63074362,-55.6652123,266.333954,2019-10-08T15:56:45Z,,,CC0810201921,20M TW LAKE,20M TW LAKE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-08T15:56:45Z
100,08/10/2019,-26.63087664,-55.66538623,271.292938,2019-10-08T17:49:36Z,,,CC0810201931,40M DOWN,40M DOWN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-08T17:49:36Z
137,10/10/2019,-26.62595219,-55.66355964,290.861389,2019-10-11T09:43:50Z,,,CC1010201911,105M WSW,105M WSW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-11T09:43:50Z
138,10/10/2019,-26.62753201,-55.66133584,276.400055,2019-10-10T09:10:49Z,,,CC101020192,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-10T09:10:49Z
318,23/10/2019,-26.63074102,-55.66968204,272.742676,2019-10-24T08:59:58Z,,,CC231020191,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T08:59:58Z
331,24/10/2019,-26.63073298,-55.66968698,273.94104,2019-10-24T09:00:30Z,,,CC241020191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T09:00:30Z
332,24/10/2019,-26.62993753,-55.66647068,252.761642,2019-10-24T13:12:53Z,,,CC2410201931,50M INUP,50M INUP,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T13:12:53Z
333,24/10/2019,-26.62994315,-55.66305161,266.593597,2019-10-24T14:15:03Z,,,CC2410201941,40M NNE,40M NNE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T14:15:03Z
334,24/10/2019,-26.63176303,-55.66202299,268.375336,2019-10-24T16:20:46Z,,,CC2410201951,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T16:20:46Z
335,24/10/2019,-26.63187392,-55.6605031,270.39679,2019-10-24T16:42:03Z,,,CC2410201961,10M IN,10M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-24T16:42:03Z
354,25/10/2019,-26.62345539,-55.66515137,256.307648,2019-10-25T14:33:36Z,,,CC251020191,50M ESE,50M ESE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-25T14:33:36Z
367,26/10/2019,-26.62392008,-55.6646425,268.906219,2019-10-26T10:42:48Z,,,CC261020191,100M SES,100M SES,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-10-26T10:42:48Z
2,05/11/2019,-26.62685358,-55.66078314,,2020-04-23T01:03:26Z,,,CC05112018,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:03:26Z
22,02/12/2019,-26.63084948,-55.66858149,278.314148,2019-12-04T09:23:44Z,,,CC021201931,50M N,50M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T09:23:44Z
23,02/12/2019,-26.63094101,-55.67009199,282.403961,2019-12-04T08:25:47Z,,,CC021220191,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T08:25:47Z
39,03/12/2019,-26.63090598,-55.67009199,282.484009,2019-12-04T08:25:32Z,,,CC031220191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T08:25:32Z
40,03/12/2019,-26.63074798,-55.66965002,275.398926,2019-12-04T08:32:55Z,,,CC0312201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T08:32:55Z
41,03/12/2019,-26.63086625,-55.66810071,273.565643,2019-12-04T09:37:28Z,,,CC0312201941,30M NE,30M NE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T09:37:28Z
42,04/12/2019,-26.630853,-55.66983903,275.654144,2019-12-04T08:59:18Z,,,CC0412201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T08:59:18Z
43,04/12/2019,-26.63097295,-55.66852491,277.288452,2019-12-04T09:26:38Z,,,CC0412201931,20M N,20M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T09:26:38Z
44,04/12/2019,-26.63083255,-55.66824923,274.915039,2019-12-04T09:31:24Z,,,CC0412201941,25M N,25M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T09:31:24Z
45,04/12/2019,-26.63074572,-55.6678101,273.686615,2019-12-04T09:36:21Z,,,CC0412201951,15M NNE,15M NNE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T09:36:21Z
46,04/12/2019,-26.62853851,-55.65933407,275.708984,2019-12-04T14:37:56Z,,,CC0412201961,50M NEE,50M NEE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T14:37:56Z
47,04/12/2019,-26.62767802,-55.66106996,282.575684,2019-12-04T14:59:20Z,,,CC0412201971,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-04T14:59:20Z
48,04/12/2019,-26.63092903,-55.67002603,273.167908,2019-12-05T08:32:21Z,,,CC0412201981,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T08:32:21Z
52,05/12/2019,-26.63088201,-55.67002301,273.588715,2019-12-05T08:32:45Z,,,CC051220191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T08:32:45Z
53,05/12/2019,-26.630637,-55.66969503,274.457001,2019-12-05T08:52:09Z,,,CC0512201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T08:52:09Z
54,05/12/2019,-26.62991289,-55.6682774,273.122162,2019-12-05T09:07:56Z,,,CC0512201931,200M N,200M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T09:07:56Z
55,05/12/2019,-26.62799796,-55.66314398,283.299805,2019-12-05T21:06:02Z,,,CC05122019411,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T21:06:02Z
56,05/12/2019,-26.63035604,-55.66553702,258.449249,2019-12-05T09:47:57Z,,,CC0512201942,100M NNE,100M NNE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T09:47:57Z
57,05/12/2019,-26.63061303,-55.66550802,262.547119,2019-12-06T10:04:21Z,,,CC0512201951,25M IN OUT,25M IN OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T10:04:21Z
58,05/12/2019,-26.62784499,-55.66275297,284.450867,2019-12-05T21:20:07Z,,,CC0512201961,20M N,20M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-05T21:20:07Z
59,05/12/2019,-26.63087304,-55.67004103,277.889771,2019-12-06T08:31:19Z,,,CC0512201991,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T08:31:19Z
73,06/12/2019,-26.63084898,-55.67002201,277.967957,2019-12-06T08:31:42Z,,,CC061220191,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T08:31:42Z
74,06/12/2019,-26.63061999,-55.669648,272.589081,2019-12-06T08:55:34Z,,,CC0612201921,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T08:55:34Z
75,06/12/2019,-26.63056701,-55.66946796,272.928101,2019-12-06T08:56:04Z,,,CC0612201931,30M NEE,30M NEE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T08:56:04Z
76,06/12/2019,-26.63130403,-55.66867202,278.838226,2019-12-06T09:02:24Z,,,CC0612201941,50M N,50M N,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T09:02:24Z
77,06/12/2019,-26.63104302,-55.66832199,258.64505,2019-12-06T09:13:38Z,,,CC0612201961,50M 40DG,50M 40DG,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2019-12-06T09:13:38Z
78,07/01/2020,-26.62531198,-55.66590498,273.340332,2020-01-07T14:42:16Z,,,CC07012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-07T14:42:16Z
79,07/01/2020,-26.63303398,-55.66053998,267.761444,2020-01-07T18:07:25Z,,,CC070120201,30MIN,30MIN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-07T18:07:25Z
92,08/01/2020,-26.62763402,-55.66112998,282.020905,2020-01-08T22:41:30Z,,,CC08012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-08T22:41:30Z
102,09/01/2020,-26.63080003,-55.67013801,283.78775,2020-01-10T08:41:42Z,,,CC09012020,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-10T08:41:42Z
115,10/01/2020,-26.63089399,-55.670194,283.78775,2020-01-10T08:42:04Z,,,CC10012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-10T08:42:04Z
116,10/01/2020,-26.63068,-55.67027698,281.831085,2020-01-10T09:02:18Z,,,CC100120201,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-10T09:02:18Z
117,10/01/2020,-26.63062401,-55.66961297,271.352783,2020-01-10T09:35:11Z,,,CC100120202,40M NNE,40M NNE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-10T09:35:11Z
118,10/01/2020,-26.63090799,-55.66620204,264.118591,2020-01-10T10:37:48Z,,,CC1001202021,100M NW,100M NW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-10T10:37:48Z
170,13/01/2020,-26.63040499,-55.67035401,285.923645,2020-01-14T09:04:07Z,,,CC13012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-14T09:04:07Z
192,14/01/2020,-26.63043902,-55.67031596,285.814697,2020-01-14T09:03:37Z,,,CC14012020,15M E,15M E,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-14T09:03:37Z
456,16/01/2020,-26.63797603,-55.66375201,262.915771,2020-01-16T13:24:32Z,,,CFC16012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-16T13:24:32Z
457,16/01/2020,-26.63790202,-55.66368797,262.813751,2020-01-16T13:24:59Z,,,CFC160120202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-16T13:24:59Z
458,16/01/2020,-26.63800604,-55.66377103,263.193298,2020-01-16T13:27:55Z,,,CFC160120203,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-16T13:27:55Z
459,16/01/2020,-26.63800696,-55.66376902,263.195129,2020-01-16T13:27:56Z,,,CFC160120204,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-16T13:27:56Z
460,16/01/2020,-26.63800604,-55.66376701,263.198975,2020-01-16T13:27:58Z,,,CFC160420205,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-16T13:27:58Z
250,17/01/2020,-26.63869796,-55.66223999,217.555374,2020-01-17T09:00:03Z,,,CC17012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T09:00:03Z
251,17/01/2020,-26.63067598,-55.66955899,273.704681,2020-01-17T09:36:49Z,,,CC170120202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T09:36:49Z
252,17/01/2020,-26.62733696,-55.661176,282.723358,2020-01-17T21:12:37Z,,,CC170120203,AT PLATFORM,AT PLATFORM,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T21:12:37Z
253,17/01/2020,-26.62409702,-55.66277401,287.597137,2020-01-17T20:45:20Z,,,CC170120204,30M IN,30M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T20:45:20Z
494,17/01/2020,-26.61674702,-55.66700896,293.397552,2020-01-17T13:49:59Z,,,CSR17012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T13:49:59Z
495,17/01/2020,-26.61673704,-55.66697703,293.431915,2020-01-17T13:50:22Z,,,CSR170120202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T13:50:22Z
496,17/01/2020,-26.61674702,-55.66695004,293.431915,2020-01-17T13:50:45Z,,,CSR170120203,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T13:50:45Z
497,17/01/2020,-26.616758,-55.66695398,293.431915,2020-01-17T13:50:46Z,,,CSR170120204,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T13:50:46Z
231,17/01/2020,-26.62936698,-55.660342,279.17511,2020-01-17T21:36:20Z,,,CC16012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-17T21:36:20Z
271,18/01/2020,-26.63057598,-55.67028201,280.558624,2020-01-19T08:53:39Z,,,CC18012020,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-19T08:53:39Z
279,19/01/2020,-26.63057003,-55.67026198,280.441101,2020-01-19T08:54:00Z,,,CC19012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-19T08:54:00Z
280,19/01/2020,-26.63046601,-55.66990902,278.41333,2020-01-19T09:41:09Z,,,CC190120202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-19T09:41:09Z
293,20/01/2020,-26.63060599,-55.665923,234.159714,2020-01-20T12:10:17Z,,,CC20012020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-20T12:10:17Z
294,20/01/2020,-26.62951877,-55.66494567,234.060745,2020-01-20T12:46:37Z,,,CC200120202,15M NNW,15M NNW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-20T12:46:37Z
295,20/01/2020,-26.62943722,-55.66578604,250.95256,2020-01-20T13:08:54Z,,,CC200120203,40M NNW,40M NNW,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-20T13:08:54Z
302,21/01/2020,-26.6270441,-55.65947732,279.969177,2020-01-21T13:28:20Z,,,CC21012020,50M NEE,50M NEE,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-01-21T13:28:20Z
336,25/02/2020,-26.63053801,-55.66985596,252.639084,2020-02-26T10:49:47Z,,,CC250220202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-26T10:49:47Z
461,25/02/2020,-26.63787,-55.66421804,258.128601,2020-02-24T21:34:41Z,,,CFC25022020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-24T21:34:41Z
370,27/02/2020,-26.6319714,-55.66030646,205.725708,2020-02-27T13:31:16Z,,,CC27022020,10M IN,10M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-27T13:31:16Z
371,27/02/2020,-26.62251192,-55.66429071,289.942566,2020-02-27T20:06:29Z,,,CC270220202,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-27T20:06:29Z
372,27/02/2020,-26.63060498,-55.67036801,280.550659,2020-02-29T09:19:31Z,,,CC270220205,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-29T09:19:31Z
386,28/02/2020,-26.63044648,-55.67006123,280.573425,2020-02-29T09:19:16Z,,,CC28022020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-29T09:19:16Z
404,29/02/2020,-26.62412745,-55.66060309,289.326416,2020-02-29T14:55:41Z,,,CC29022020,150M OUT,150M OUT,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-29T14:55:41Z
405,29/02/2020,-26.62437103,-55.66258399,291.84967,2020-02-29T15:03:31Z,,,CC290220202,ON TRAIL 50M IN,ON TRAIL 50M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-29T15:03:31Z
406,29/02/2020,-26.62460421,-55.66330475,291.84967,2020-02-29T15:03:31Z,,,CC2902202021,ON TRAIL 50M IN,ON TRAIL 50M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-02-29T15:03:31Z
407,29/02/2020,-26.63040876,-55.67007037,272.497711,2020-03-01T09:19:28Z,,,CC290220203,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-03-01T09:19:28Z
3,01/03/2020,-26.63070104,-55.67019803,272.54303,2020-03-01T09:19:50Z,,,CC01032020,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-03-01T09:19:50Z
4,01/03/2020,-26.63014457,-55.66815075,281.30188,2020-03-01T10:28:52Z,,,CC010320202,AND 200M IN,AND 200M IN,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-03-01T10:28:52Z